Gene	Gene_Name	Log10_Pvalue	Log_fold_change
ENSG00000271447	MMP28	-11.465	-0.366
ENSG00000141522	ARHGDIA	-7.999	-0.367
ENSG00000143499	SMYD2	-13.231	-0.368
ENSG00000118197	DDX59	-4.201	-0.368
ENSG00000139433	GLTP	-6.754	-0.368
ENSG00000123983	ACSL3	-12.663	-0.368
ENSG00000131408	NR1H2	-10.404	-0.368
ENSG00000179222	MAGED1	-9.639	-0.368
ENSG00000126460	PRRG2	-3.361	-0.368
ENSG00000152904	GGPS1	-9.193	-0.369
ENSG00000101337	TM9SF4	-10.295	-0.369
ENSG00000165526	RPUSD4	-11.000	-0.369
ENSG00000175826	CTDNEP1	-10.157	-0.369
ENSG00000131116	ZNF428	-2.570	-0.370
ENSG00000178913	TAF7	-10.776	-0.370
ENSG00000127616	SMARCA4	-9.744	-0.371
ENSG00000129055	ANAPC13	-6.898	-0.371
ENSG00000091136	LAMB1	-8.865	-0.371
ENSG00000177963	RIC8A	-11.923	-0.371
ENSG00000166199	ALKBH3	-6.388	-0.371
ENSG00000034510	TMSB10	-10.043	-0.372
ENSG00000105755	ETHE1	-7.229	-0.372
ENSG00000087088	BAX	-10.837	-0.372
ENSG00000130733	YIPF2	-11.232	-0.374
ENSG00000100647	SUSD6	-4.580	-0.374
ENSG00000166337	TAF10	-8.715	-0.375
ENSG00000151929	BAG3	-9.244	-0.375
ENSG00000173465	SSSCA1	-4.886	-0.375
ENSG00000168938	PPIC	-8.278	-0.375
ENSG00000153786	ZDHHC7	-9.772	-0.376
ENSG00000185090	MANEAL	-3.616	-0.377
ENSG00000110651	CD81	-11.651	-0.377
ENSG00000180182	MED14	-8.268	-0.377
ENSG00000160075	SSU72	-12.221	-0.377
ENSG00000172732	MUS81	-5.974	-0.378
ENSG00000231925	TAPBP	-8.167	-0.378
ENSG00000052841	TTC17	-8.016	-0.379
ENSG00000090863	GLG1	-6.264	-0.379
ENSG00000173486	FKBP2	-6.676	-0.379
ENSG00000150938	CRIM1	-11.914	-0.380
ENSG00000185201	IFITM2	-5.845	-0.380
ENSG00000130402	ACTN4	-15.074	-0.380
ENSG00000145860	RNF145	-9.683	-0.381
ENSG00000087008	ACOX3	-4.864	-0.382
ENSG00000157827	FMNL2	-8.122	-0.382
ENSG00000035403	VCL	-10.858	-0.382
ENSG00000135269	TES	-13.049	-0.383
ENSG00000153391	INO80C	-6.535	-0.383
ENSG00000134375	TIMM17A	-10.825	-0.383
ENSG00000164574	GALNT10	-6.699	-0.384
ENSG00000104805	NUCB1	-11.985	-0.384
ENSG00000077721	UBE2A	-8.948	-0.384
ENSG00000100221	JOSD1	-9.373	-0.384
ENSG00000196998	WDR45	-6.227	-0.385
ENSG00000126821	SGPP1	-3.719	-0.385
ENSG00000137700	SLC37A4	-7.663	-0.385
ENSG00000126903	SLC10A3	-7.086	-0.385
ENSG00000136986	DERL1	-13.032	-0.385
ENSG00000155660	PDIA4	-12.096	-0.386
ENSG00000175467	SART1	-12.073	-0.387
ENSG00000148925	BTBD10	-13.159	-0.387
ENSG00000175581	MRPL48	-5.411	-0.387
ENSG00000136238	RAC1	-14.594	-0.388
ENSG00000076944	STXBP2	-10.185	-0.389
ENSG00000160613	PCSK7	-7.208	-0.389
ENSG00000175582	RAB6A	-13.966	-0.389
ENSG00000117385	P3H1	-5.654	-0.390
ENSG00000165458	INPPL1	-5.259	-0.390
ENSG00000253982	CTD-2336O2.1	-2.334	-0.390
ENSG00000164024	METAP1	-11.957	-0.390
ENSG00000037757	MRI1	-6.214	-0.390
ENSG00000154079	SDHAF4	-3.313	-0.391
ENSG00000158669	GPAT4	-11.104	-0.391
ENSG00000132471	WBP2	-10.945	-0.392
ENSG00000214078	CPNE1	-13.194	-0.392
ENSG00000079313	REXO1	-3.856	-0.392
ENSG00000069966	GNB5	-9.597	-0.393
ENSG00000174851	YIF1A	-9.397	-0.393
ENSG00000178927	C17orf62	-5.514	-0.393
ENSG00000003402	CFLAR	-8.124	-0.393
ENSG00000162783	IER5	-13.272	-0.394
ENSG00000172380	GNG12	-14.421	-0.395
ENSG00000149016	TUT1	-3.384	-0.396
ENSG00000005448	WDR54	-4.524	-0.396
ENSG00000077585	GPR137B	-3.996	-0.397
ENSG00000099804	CDC34	-11.625	-0.397
ENSG00000132376	INPP5K	-4.891	-0.397
ENSG00000149428	HYOU1	-8.821	-0.397
ENSG00000170004	CHD3	-8.511	-0.397
ENSG00000009335	UBE3C	-12.044	-0.398
ENSG00000020426	MNAT1	-4.665	-0.398
ENSG00000243927	MRPS6	-8.848	-0.398
ENSG00000156639	ZFAND3	-12.512	-0.399
ENSG00000170265	ZNF282	-10.725	-0.399
ENSG00000090776	EFNB1	-14.817	-0.400
ENSG00000158042	MRPL17	-9.697	-0.401
ENSG00000132824	SERINC3	-12.726	-0.401
ENSG00000183853	KIRREL	-6.846	-0.402
ENSG00000178209	PLEC	-4.526	-0.402
ENSG00000166452	AKIP1	-7.029	-0.403
ENSG00000079432	CIC	-5.706	-0.403
ENSG00000141034	GID4	-5.157	-0.403
ENSG00000126247	CAPNS1	-14.765	-0.404
ENSG00000101187	SLCO4A1	-4.732	-0.404
ENSG00000011638	TMEM159	-5.874	-0.405
ENSG00000160285	LSS	-9.315	-0.405
ENSG00000075975	MKRN2	-7.432	-0.405
ENSG00000099331	MYO9B	-5.331	-0.406
ENSG00000177951	BET1L	-13.654	-0.406
ENSG00000184508	HDDC3	-2.838	-0.407
ENSG00000128016	ZFP36	-10.506	-0.407
ENSG00000100949	RABGGTA	-11.051	-0.407
ENSG00000124357	NAGK	-6.917	-0.408
ENSG00000205730	ITPRIPL2	-6.641	-0.408
ENSG00000141741	MIEN1	-6.793	-0.409
ENSG00000105063	PPP6R1	-10.146	-0.409
ENSG00000001461	NIPAL3	-11.530	-0.409
ENSG00000198060	MARCH5	-6.663	-0.409
ENSG00000100612	DHRS7	-14.218	-0.409
ENSG00000205544	TMEM256	-4.262	-0.409
ENSG00000116212	LRRC42	-10.790	-0.409
ENSG00000070087	PFN2	-8.022	-0.410
ENSG00000133895	MEN1	-10.874	-0.411
ENSG00000137221	TJAP1	-6.505	-0.411
ENSG00000162961	DPY30	-5.967	-0.411
ENSG00000182934	SRPRA	-14.242	-0.412
ENSG00000176903	PNMA1	-5.366	-0.412
ENSG00000153395	LPCAT1	-5.191	-0.412
ENSG00000206053	HN1L	-15.877	-0.412
ENSG00000137656	BUD13	-6.633	-0.412
ENSG00000123892	RAB38	-11.386	-0.412
ENSG00000103043	VAC14	-6.236	-0.412
ENSG00000104312	RIPK2	-7.660	-0.412
ENSG00000101189	MRGBP	-7.727	-0.412
ENSG00000004975	DVL2	-7.163	-0.413
ENSG00000149573	MPZL2	-14.621	-0.413
ENSG00000078319	PMS2P1	-2.121	-0.413
ENSG00000091527	CDV3	-13.499	-0.414
ENSG00000162413	KLHL21	-11.621	-0.414
ENSG00000087074	PPP1R15A	-5.987	-0.414
ENSG00000001630	CYP51A1	-5.166	-0.414
ENSG00000023445	BIRC3	-7.377	-0.415
ENSG00000102882	MAPK3	-6.904	-0.415
ENSG00000237493	RP11-603J24.7	-2.757	-0.415
ENSG00000149499	EML3	-9.876	-0.415
ENSG00000101079	NDRG3	-11.510	-0.416
ENSG00000163346	PBXIP1	-11.995	-0.416
ENSG00000198858	R3HDM4	-11.898	-0.416
ENSG00000168884	TNIP2	-7.408	-0.416
ENSG00000104419	NDRG1	-6.179	-0.417
ENSG00000168495	POLR3D	-13.202	-0.417
ENSG00000168268	NT5DC2	-13.526	-0.418
ENSG00000113716	HMGXB3	-7.930	-0.418
ENSG00000162298	SYVN1	-6.263	-0.418
ENSG00000230937	MIR205HG	-11.889	-0.418
ENSG00000120992	LYPLA1	-14.362	-0.419
ENSG00000140455	USP3	-9.883	-0.419
ENSG00000026103	FAS	-6.958	-0.419
ENSG00000162734	PEA15	-14.460	-0.420
ENSG00000067066	SP100	-9.515	-0.420
ENSG00000175866	BAIAP2	-13.511	-0.420
ENSG00000125505	MBOAT7	-11.991	-0.420
ENSG00000166582	CENPV	-2.973	-0.421
ENSG00000164111	ANXA5	-15.311	-0.422
ENSG00000213977	TAX1BP3	-6.717	-0.422
ENSG00000227500	SCAMP4	-7.864	-0.422
ENSG00000140941	MAP1LC3B	-14.832	-0.423
ENSG00000243335	KCTD7	-3.125	-0.423
ENSG00000133065	SLC41A1	-7.060	-0.423
ENSG00000178172	SPINK6	-1.746	-0.424
ENSG00000167797	CDK2AP2	-6.927	-0.424
ENSG00000163932	PRKCD	-9.304	-0.425
ENSG00000123728	RAP2C	-6.040	-0.425
ENSG00000123815	COQ8B	-7.129	-0.426
ENSG00000152102	FAM168B	-11.916	-0.426
ENSG00000090861	AARS	-12.294	-0.427
ENSG00000171928	TVP23B	-4.379	-0.427
ENSG00000197905	TEAD4	-5.107	-0.427
ENSG00000150787	PTS	-4.048	-0.427
ENSG00000134109	EDEM1	-10.130	-0.427
ENSG00000129473	BCL2L2	-11.006	-0.428
ENSG00000129667	RHBDF2	-5.201	-0.428
ENSG00000174437	ATP2A2	-9.385	-0.429
ENSG00000144566	RAB5A	-10.259	-0.429
ENSG00000173156	RHOD	-10.062	-0.430
ENSG00000070159	PTPN3	-10.273	-0.430
ENSG00000068354	TBC1D25	-7.385	-0.430
ENSG00000155229	MMS19	-17.271	-0.430
ENSG00000160789	LMNA	-13.406	-0.431
ENSG00000198561	CTNND1	-12.772	-0.432
ENSG00000050393	MCUR1	-7.757	-0.433
ENSG00000185262	UBALD2	-4.216	-0.433
ENSG00000184232	OAF	-8.074	-0.433
ENSG00000100299	ARSA	-3.709	-0.433
ENSG00000117411	B4GALT2	-15.717	-0.433
ENSG00000243646	IL10RB	-6.564	-0.433
ENSG00000243477	NAT6	-3.368	-0.434
ENSG00000105355	PLIN3	-17.716	-0.435
ENSG00000272779	LL22NC03-80A10.6	-2.031	-0.435
ENSG00000100003	SEC14L2	-15.790	-0.435
ENSG00000105223	PLD3	-15.626	-0.436
ENSG00000102178	UBL4A	-14.689	-0.436
ENSG00000213406	ANXA2P1	-2.177	-0.436
ENSG00000117280	RAB29	-12.702	-0.437
ENSG00000050327	ARHGEF5	-7.037	-0.437
ENSG00000106049	HIBADH	-17.136	-0.437
ENSG00000149043	SYT8	-10.417	-0.438
ENSG00000174903	RAB1B	-17.140	-0.439
ENSG00000185236	RAB11B	-15.893	-0.440
ENSG00000105438	KDELR1	-13.960	-0.440
ENSG00000197324	LRP10	-11.834	-0.440
ENSG00000124570	SERPINB6	-15.628	-0.440
ENSG00000167470	MIDN	-7.270	-0.441
ENSG00000135924	DNAJB2	-14.868	-0.441
ENSG00000131748	STARD3	-5.595	-0.441
ENSG00000042493	CAPG	-14.763	-0.442
ENSG00000131504	DIAPH1	-17.346	-0.442
ENSG00000164649	CDCA7L	-11.886	-0.443
ENSG00000074319	TSG101	-13.546	-0.444
ENSG00000186635	ARAP1	-11.783	-0.444
ENSG00000076604	TRAF4	-11.291	-0.444
ENSG00000155252	PI4K2A	-11.150	-0.445
ENSG00000162430	SEPN1	-8.354	-0.446
ENSG00000154945	ANKRD40	-7.860	-0.446
ENSG00000106397	PLOD3	-15.201	-0.446
ENSG00000100097	LGALS1	-10.750	-0.446
ENSG00000168374	ARF4	-16.115	-0.446
ENSG00000156535	CD109	-11.236	-0.446
ENSG00000174996	KLC2	-13.527	-0.447
ENSG00000104774	MAN2B1	-14.679	-0.447
ENSG00000051128	HOMER3	-13.764	-0.448
ENSG00000113615	SEC24A	-8.396	-0.448
ENSG00000103005	USB1	-8.292	-0.448
ENSG00000074696	HACD3	-10.691	-0.449
ENSG00000172500	FIBP	-10.968	-0.449
ENSG00000127481	UBR4	-5.797	-0.449
ENSG00000024862	CCDC28A	-3.440	-0.449
ENSG00000131508	UBE2D2	-16.397	-0.450
ENSG00000167671	UBXN6	-14.080	-0.450
ENSG00000107331	ABCA2	-7.660	-0.451
ENSG00000087884	AAMDC	-2.991	-0.452
ENSG00000214110	LDHAP4	-9.425	-0.452
ENSG00000147155	EBP	-10.391	-0.452
ENSG00000135930	EIF4E2	-18.430	-0.452
ENSG00000080189	SLC35C2	-11.095	-0.452
ENSG00000198911	SREBF2	-16.420	-0.453
ENSG00000100934	SEC23A	-13.054	-0.453
ENSG00000013375	PGM3	-10.385	-0.453
ENSG00000164597	COG5	-9.724	-0.453
ENSG00000103202	NME4	-16.447	-0.454
ENSG00000115350	POLE4	-8.661	-0.454
ENSG00000138764	CCNG2	-11.106	-0.455
ENSG00000145817	YIPF5	-12.006	-0.455
ENSG00000176871	WSB2	-16.873	-0.455
ENSG00000094631	HDAC6	-9.129	-0.456
ENSG00000171302	CANT1	-12.755	-0.456
ENSG00000156990	RPUSD3	-7.116	-0.457
ENSG00000162757	C1orf74	-11.752	-0.457
ENSG00000110321	EIF4G2	-17.530	-0.457
ENSG00000176973	FAM89B	-6.513	-0.457
ENSG00000139926	FRMD6	-14.684	-0.458
ENSG00000107438	PDLIM1	-18.455	-0.458
ENSG00000140564	FURIN	-12.520	-0.458
ENSG00000162458	FBLIM1	-16.858	-0.458
ENSG00000185033	SEMA4B	-7.699	-0.459
ENSG00000051009	FAM160A2	-7.284	-0.459
ENSG00000164897	TMUB1	-9.041	-0.459
ENSG00000149257	SERPINH1	-14.865	-0.459
ENSG00000135750	KCNK1	-7.331	-0.459
ENSG00000049245	VAMP3	-18.083	-0.460
ENSG00000163719	MTMR14	-7.557	-0.460
ENSG00000167460	TPM4	-19.268	-0.460
ENSG00000158793	NIT1	-7.035	-0.460
ENSG00000104976	SNAPC2	-11.118	-0.461
ENSG00000109736	MFSD10	-17.781	-0.461
ENSG00000180304	OAZ2	-15.137	-0.461
ENSG00000166401	SERPINB8	-15.605	-0.461
ENSG00000100711	ZFYVE21	-12.404	-0.461
ENSG00000175854	SWI5	-3.127	-0.461
ENSG00000175550	DRAP1	-13.116	-0.462
ENSG00000087448	KLHL42	-10.367	-0.462
ENSG00000157227	MMP14	-12.601	-0.462
ENSG00000166783	KIAA0430	-11.444	-0.463
ENSG00000116337	AMPD2	-10.692	-0.463
ENSG00000126522	ASL	-8.515	-0.463
ENSG00000104936	DMPK	-5.281	-0.464
ENSG00000104964	AES	-16.263	-0.464
ENSG00000111907	TPD52L1	-12.665	-0.464
ENSG00000108509	CAMTA2	-7.061	-0.465
ENSG00000203879	GDI1	-14.376	-0.465
ENSG00000204959	ARHGEF34P	-3.354	-0.465
ENSG00000177666	PNPLA2	-10.194	-0.465
ENSG00000116016	EPAS1	-15.687	-0.466
ENSG00000175221	MED16	-11.307	-0.466
ENSG00000139428	MMAB	-7.073	-0.467
ENSG00000196116	TDRD7	-6.096	-0.467
ENSG00000164466	SFXN1	-15.608	-0.467
ENSG00000148481	FAM188A	-5.604	-0.467
ENSG00000092531	SNAP23	-11.499	-0.467
ENSG00000116691	MIIP	-3.663	-0.468
ENSG00000079459	FDFT1	-15.954	-0.469
ENSG00000105701	FKBP8	-15.206	-0.469
ENSG00000137767	SQRDL	-13.693	-0.469
ENSG00000142186	SCYL1	-12.812	-0.469
ENSG00000073008	PVR	-11.498	-0.469
ENSG00000048140	TSPAN17	-16.861	-0.470
ENSG00000068323	TFE3	-15.148	-0.470
ENSG00000128274	A4GALT	-10.817	-0.470
ENSG00000119242	CCDC92	-9.528	-0.471
ENSG00000134970	TMED7	-4.813	-0.471
ENSG00000128951	DUT	-7.636	-0.471
ENSG00000135245	HILPDA	-1.889	-0.471
ENSG00000189077	TMEM120A	-13.387	-0.471
ENSG00000157259	GATAD1	-9.913	-0.471
ENSG00000104856	RELB	-5.585	-0.471
ENSG00000160691	SHC1	-19.147	-0.472
ENSG00000125826	RBCK1	-13.787	-0.472
ENSG00000107816	LZTS2	-12.161	-0.472
ENSG00000116514	RNF19B	-14.341	-0.473
ENSG00000134333	LDHA	-23.457	-0.473
ENSG00000276293	PIP4K2B	-13.061	-0.473
ENSG00000102931	ARL2BP	-14.922	-0.473
ENSG00000141503	MINK1	-14.678	-0.474
ENSG00000151502	VPS26B	-18.799	-0.474
ENSG00000084234	APLP2	-15.809	-0.474
ENSG00000130813	C19orf66	-3.491	-0.475
ENSG00000122034	GTF3A	-19.070	-0.475
ENSG00000136295	TTYH3	-10.739	-0.475
ENSG00000092330	TINF2	-12.582	-0.476
ENSG00000233276	GPX1	-12.648	-0.476
ENSG00000095139	ARCN1	-18.505	-0.476
ENSG00000258484	SPESP1	-7.347	-0.477
ENSG00000133243	BTBD2	-17.935	-0.477
ENSG00000183077	AFMID	-7.783	-0.478
ENSG00000125633	CCDC93	-9.766	-0.478
ENSG00000115310	RTN4	-17.539	-0.478
ENSG00000114850	SSR3	-14.935	-0.479
ENSG00000180964	TCEAL8	-7.916	-0.480
ENSG00000182054	IDH2	-5.525	-0.480
ENSG00000124067	SLC12A4	-11.388	-0.481
ENSG00000107341	UBE2R2	-13.242	-0.482
ENSG00000254612	RP11-676M6.1	-3.340	-0.482
ENSG00000248275	TRIM52-AS1	-2.230	-0.482
ENSG00000158604	TMED4	-16.052	-0.482
ENSG00000091409	ITGA6	-15.097	-0.483
ENSG00000085788	DDHD2	-18.534	-0.484
ENSG00000119718	EIF2B2	-8.532	-0.485
ENSG00000120889	TNFRSF10B	-19.512	-0.485
ENSG00000108788	MLX	-16.506	-0.485
ENSG00000225470	JPX	-4.807	-0.486
ENSG00000164713	BRI3	-11.693	-0.488
ENSG00000116661	FBXO2	-13.639	-0.490
ENSG00000104892	KLC3	-8.632	-0.491
ENSG00000166889	PATL1	-13.169	-0.491
ENSG00000168918	INPP5D	-17.630	-0.491
ENSG00000197582	GPX1P1	-3.017	-0.491
ENSG00000100106	TRIOBP	-11.711	-0.492
ENSG00000087460	GNAS	-24.916	-0.492
ENSG00000157191	NECAP2	-19.177	-0.492
ENSG00000145730	PAM	-16.333	-0.492
ENSG00000233901	LINC01503	-7.713	-0.493
ENSG00000181038	METTL23	-8.032	-0.493
ENSG00000167491	GATAD2A	-19.438	-0.494
ENSG00000101940	WDR13	-14.038	-0.494
ENSG00000144136	SLC20A1	-17.232	-0.495
ENSG00000169504	CLIC4	-18.156	-0.495
ENSG00000174282	ZBTB4	-17.296	-0.496
ENSG00000101558	VAPA	-18.858	-0.496
ENSG00000133422	MORC2	-10.802	-0.497
ENSG00000182362	YBEY	-4.160	-0.498
ENSG00000026508	CD44	-24.449	-0.498
ENSG00000254635	WAC-AS1	-6.219	-0.498
ENSG00000175416	CLTB	-14.270	-0.498
ENSG00000184216	IRAK1	-13.668	-0.499
ENSG00000106105	GARS	-22.276	-0.499
ENSG00000135631	RAB11FIP5	-19.079	-0.500
ENSG00000156599	ZDHHC5	-17.103	-0.501
ENSG00000160113	NR2F6	-9.357	-0.501
ENSG00000164828	SUN1	-15.857	-0.501
ENSG00000214192	UBE2V1P2	-1.997	-0.502
ENSG00000162222	TTC9C	-7.041	-0.503
ENSG00000100075	SLC25A1	-13.667	-0.503
ENSG00000149932	TMEM219	-14.672	-0.503
ENSG00000134779	TPGS2	-12.596	-0.504
ENSG00000142192	APP	-16.739	-0.504
ENSG00000104689	TNFRSF10A	-18.647	-0.505
ENSG00000104897	SF3A2	-14.737	-0.505
ENSG00000147454	SLC25A37	-15.103	-0.505
ENSG00000160211	G6PD	-10.574	-0.505
ENSG00000103855	CD276	-18.806	-0.506
ENSG00000164933	SLC25A32	-12.867	-0.506
ENSG00000133606	MKRN1	-24.426	-0.506
ENSG00000176624	MEX3C	-14.114	-0.506
ENSG00000146083	RNF44	-11.704	-0.507
ENSG00000158373	HIST1H2BD	-3.096	-0.507
ENSG00000118985	ELL2	-21.815	-0.508
ENSG00000109113	RAB34	-21.748	-0.509
ENSG00000065618	COL17A1	-15.387	-0.509
ENSG00000137714	FDX1	-16.156	-0.509
ENSG00000100441	KHNYN	-15.252	-0.510
ENSG00000117298	ECE1	-11.060	-0.510
ENSG00000158552	ZFAND2B	-7.837	-0.510
ENSG00000119487	MAPKAP1	-21.922	-0.510
ENSG00000232838	PET117	-2.908	-0.511
ENSG00000166946	CCNDBP1	-17.506	-0.511
ENSG00000162300	ZFPL1	-9.109	-0.511
ENSG00000162129	CLPB	-12.802	-0.511
ENSG00000197157	SND1	-26.129	-0.512
ENSG00000090020	SLC9A1	-9.753	-0.513
ENSG00000102699	PARP4	-19.966	-0.513
ENSG00000187957	DNER	-21.260	-0.513
ENSG00000130529	TRPM4	-11.637	-0.514
ENSG00000175806	MSRA	-5.814	-0.514
ENSG00000172831	CES2	-22.342	-0.514
ENSG00000135452	TSPAN31	-10.026	-0.515
ENSG00000129158	SERGEF	-8.802	-0.515
ENSG00000177106	EPS8L2	-16.697	-0.515
ENSG00000143622	RIT1	-9.753	-0.515
ENSG00000223482	NUTM2A-AS1	-7.034	-0.515
ENSG00000180398	MCFD2	-20.412	-0.516
ENSG00000138031	ADCY3	-8.547	-0.517
ENSG00000117308	GALE	-14.488	-0.517
ENSG00000108669	CYTH1	-12.726	-0.517
ENSG00000198937	CCDC167	-6.169	-0.517
ENSG00000140497	SCAMP2	-15.727	-0.517
ENSG00000063245	EPN1	-13.667	-0.517
ENSG00000162236	STX5	-14.014	-0.517
ENSG00000105048	TNNT1	-17.216	-0.518
ENSG00000160752	FDPS	-13.402	-0.518
ENSG00000050820	BCAR1	-16.176	-0.518
ENSG00000119655	NPC2	-17.882	-0.519
ENSG00000099785	MARCH2	-5.031	-0.519
ENSG00000167733	HSD11B1L	-4.007	-0.519
ENSG00000102531	FNDC3A	-17.554	-0.520
ENSG00000160014	CALM3	-19.333	-0.521
ENSG00000078747	ITCH	-13.033	-0.521
ENSG00000076043	REXO2	-20.496	-0.523
ENSG00000101557	USP14	-17.529	-0.524
ENSG00000160570	DEDD2	-12.315	-0.524
ENSG00000134086	VHL	-9.010	-0.524
ENSG00000131507	NDFIP1	-22.318	-0.527
ENSG00000103335	PIEZO1	-10.359	-0.527
ENSG00000144579	CTDSP1	-19.123	-0.527
ENSG00000157483	MYO1E	-22.551	-0.528
ENSG00000109861	CTSC	-20.905	-0.528
ENSG00000196498	NCOR2	-7.627	-0.528
ENSG00000133884	DPF2	-18.650	-0.530
ENSG00000121851	POLR3GL	-9.473	-0.530
ENSG00000051108	HERPUD1	-22.905	-0.530
ENSG00000175573	C11orf68	-9.772	-0.531
ENSG00000186480	INSIG1	-9.924	-0.531
ENSG00000166140	ZFYVE19	-5.414	-0.531
ENSG00000125266	EFNB2	-13.079	-0.532
ENSG00000175334	BANF1	-16.224	-0.532
ENSG00000130340	SNX9	-20.266	-0.533
ENSG00000183255	PTTG1IP	-26.230	-0.533
ENSG00000177731	FLII	-24.803	-0.535
ENSG00000173511	VEGFB	-14.790	-0.535
ENSG00000023191	RNH1	-21.058	-0.536
ENSG00000244509	APOBEC3C	-17.215	-0.536
ENSG00000075790	BCAP29	-17.954	-0.537
ENSG00000099849	RASSF7	-14.897	-0.537
ENSG00000184363	PKP3	-18.920	-0.538
ENSG00000069943	PIGB	-5.705	-0.538
ENSG00000167508	MVD	-9.657	-0.540
ENSG00000119632	IFI27L2	-9.097	-0.541
ENSG00000164695	CHMP4C	-12.044	-0.541
ENSG00000110057	UNC93B1	-17.320	-0.542
ENSG00000185800	DMWD	-7.465	-0.543
ENSG00000012061	ERCC1	-25.714	-0.543
ENSG00000158290	CUL4B	-14.014	-0.546
ENSG00000105993	DNAJB6	-25.109	-0.546
ENSG00000167081	PBX3	-7.444	-0.546
ENSG00000085733	CTTN	-24.431	-0.547
ENSG00000213465	ARL2	-14.843	-0.548
ENSG00000159176	CSRP1	-26.507	-0.548
ENSG00000167644	C19orf33	-14.374	-0.549
ENSG00000197702	PARVA	-20.632	-0.549
ENSG00000168672	FAM84B	-8.067	-0.550
ENSG00000146535	GNA12	-19.334	-0.550
ENSG00000157045	NTAN1	-18.869	-0.550
ENSG00000119408	NEK6	-12.916	-0.550
ENSG00000145782	ATG12	-15.801	-0.551
ENSG00000247095	MIR210HG	-6.218	-0.553
ENSG00000129911	KLF16	-14.064	-0.553
ENSG00000143545	RAB13	-18.376	-0.553
ENSG00000243056	EIF4EBP3	-5.968	-0.554
ENSG00000176171	BNIP3	-10.185	-0.554
ENSG00000168264	IRF2BP2	-14.797	-0.554
ENSG00000160408	ST6GALNAC6	-14.917	-0.555
ENSG00000177105	RHOG	-24.046	-0.556
ENSG00000145247	OCIAD2	-20.175	-0.556
ENSG00000116679	IVNS1ABP	-21.186	-0.557
ENSG00000172725	CORO1B	-23.249	-0.557
ENSG00000165912	PACSIN3	-24.559	-0.557
ENSG00000172932	ANKRD13D	-10.232	-0.557
ENSG00000050405	LIMA1	-25.231	-0.558
ENSG00000166326	TRIM44	-20.943	-0.558
ENSG00000219201	RP11-181C21.4	-11.570	-0.558
ENSG00000163479	SSR2	-25.168	-0.558
ENSG00000255737	AGAP2-AS1	-10.562	-0.559
ENSG00000167397	VKORC1	-12.374	-0.560
ENSG00000247596	TWF2	-16.003	-0.562
ENSG00000110619	CARS	-30.074	-0.562
ENSG00000126249	PDCD2L	-6.531	-0.563
ENSG00000162302	RPS6KA4	-17.725	-0.563
ENSG00000049323	LTBP1	-15.762	-0.564
ENSG00000128245	YWHAH	-24.964	-0.565
ENSG00000106635	BCL7B	-24.498	-0.565
ENSG00000277258	PCGF2	-9.786	-0.566
ENSG00000051620	HEBP2	-22.834	-0.566
ENSG00000182718	ANXA2	-25.134	-0.566
ENSG00000130821	SLC6A8	-13.345	-0.566
ENSG00000175220	ARHGAP1	-21.499	-0.566
ENSG00000129083	COPB1	-22.576	-0.567
ENSG00000152952	PLOD2	-15.676	-0.567
ENSG00000120899	PTK2B	-25.922	-0.568
ENSG00000102125	TAZ	-8.894	-0.568
ENSG00000105771	SMG9	-17.657	-0.568
ENSG00000162073	PAQR4	-9.885	-0.569
ENSG00000231991	ANXA2P2	-25.389	-0.569
ENSG00000186660	ZFP91	-26.877	-0.569
ENSG00000007255	TRAPPC6A	-6.009	-0.570
ENSG00000236360	RP11-334A14.2	-3.012	-0.570
ENSG00000136193	SCRN1	-16.948	-0.572
ENSG00000131373	HACL1	-8.448	-0.572
ENSG00000126432	PRDX5	-19.101	-0.574
ENSG00000236618	PITPNA-AS1	-3.256	-0.575
ENSG00000177697	CD151	-30.405	-0.576
ENSG00000175224	ATG13	-26.542	-0.576
ENSG00000141480	ARRB2	-8.184	-0.576
ENSG00000163697	APBB2	-17.805	-0.576
ENSG00000110660	SLC35F2	-19.405	-0.576
ENSG00000123130	ACOT9	-21.123	-0.577
ENSG00000124145	SDC4	-30.850	-0.578
ENSG00000125753	VASP	-27.144	-0.579
ENSG00000272398	CD24	-3.336	-0.579
ENSG00000169750	RAC3	-6.629	-0.579
ENSG00000116685	KIAA2013	-20.966	-0.580
ENSG00000204977	TRIM13	-12.135	-0.580
ENSG00000078369	GNB1	-27.539	-0.580
ENSG00000153006	SREK1IP1	-17.209	-0.582
ENSG00000166548	TK2	-13.292	-0.582
ENSG00000177879	AP3S1	-25.546	-0.582
ENSG00000085832	EPS15	-22.167	-0.582
ENSG00000185813	PCYT2	-13.684	-0.583
ENSG00000177426	TGIF1	-18.332	-0.583
ENSG00000173621	LRFN4	-14.870	-0.584
ENSG00000162194	LBHD1	-3.563	-0.584
ENSG00000188157	AGRN	-14.397	-0.584
ENSG00000140464	PML	-15.076	-0.585
ENSG00000155254	MARVELD1	-19.843	-0.586
ENSG00000186522	SEPT10	-25.550	-0.586
ENSG00000057294	PKP2	-22.659	-0.586
ENSG00000152492	CCDC50	-25.223	-0.587
ENSG00000149476	TKFC	-21.366	-0.588
ENSG00000105287	PRKD2	-24.207	-0.588
ENSG00000147065	MSN	-29.626	-0.589
ENSG00000186815	TPCN1	-14.724	-0.589
